ticker,price,change_pct,volume,avg_volume,market_cap,float
MERC,0.3773,3.4833,723503.0,3251511.0,25285904.0,
MGIH,1.53,1.3245,11673.0,333730.0,17212500.0,1249988.0
MGN,0.1004,-14.4075,2696938.0,838496.0,14558.0,
MGRX,0.411,5.3036,520509.0,13781874.0,8864211.0,16871547.0
MGX,1.17,0.8621,54805.0,158566.0,44199212.0,
MI,2.37,-2.8689,18417.0,67477.0,547775.0,180017.0
MIMI,0.951,-0.5958,5968982.0,5117096.0,14067782.0,6515449.0
MIRA,0.7638,3.9184,338530.0,569033.0,32096472.0,35027931.0
MMA,0.4439,-2.6535,398577.0,6640606.0,11756043.0,8555294.0
MNDR,1.42,-4.698,64825.0,209757.0,1696243.0,269597.0
MNTK,2.23,-0.8889,305927.0,196804.0,317420736.0,65767300.0
MOBX,0.9301,-9.699,2400946.0,1315225.0,15788334.0,14589908.0
MOGU,1.97,2.6042,3837.0,10325.0,16121087.0,
MQ,16.58,-2.3557,601324.0,1083545.0,1725958656.0,
MREO,0.25,-8.1558,1338932.0,4053072.0,39922744.0,130823636.0
MSGY,1.86,0.0,14842.0,809048.0,3942502.0,807132.0
MSN,0.5176,7.5421,683800.0,234070.0,10891677.0,5799355.0
MSS,1.51,2.027,82508.0,2838704.0,1314513.0,325423.0
MTEN,1.03,-0.9615,92901.0,4308458.0,7879360.0,4024135.0
MTNB,0.182,0.5525,597263.0,5602300.0,2674088.0,
MVIS,1.65,-0.6024,762645.0,1201667.0,50471604.0,23407572.0
MWC,1.4,-1.0601,75414.0,412793.0,78598800.0,
MWG,1.26,-2.3483,3105.0,36090.0,,
MWYN,1.28,-4.4776,45870.0,278146.0,25849348.0,14201592.0
MXCT,1.28,1.5873,333514.0,1081682.0,132103944.0,
MYSZ,2.26,-4.6413,2828.0,200113.0,1524024.0,638653.0
NA,2.24,0.0,95751.0,289093.0,51999560.0,8418641.0
NAII,2.08,-1.8868,8343.0,43454.0,13052476.0,4934401.0
NAKA,8.13,-2.1661,213309.0,216633.0,145485904.0,
NCMI,2.48,-0.4016,335976.0,800559.0,233294688.0,65657406.0
NCNA,1.4,-2.0979,32172.0,66049.0,5826759.0,4309196.0
NCPL,0.5774,-8.1451,15295211.0,14044311.0,4531377.0,4387760.0
NCRA,1.81,-7.1795,139042.0,3944639.0,4300827.0,1630509.0
NCT,0.4,-21.0578,13269774.0,1703333.0,,400076.0
NEXR,1.7,-4.4944,83040.0,830045.0,947688.0,50536.0
NFE,0.2742,-1.6852,1330056.0,2995406.0,78321024.0,
NIKI,6.2,-4.7619,4135141.0,151581.0,5049125.0,535932.0
NIPG,15.25,5.9028,33826.0,38800.0,114048528.0,1467001.0
NIVF,1.14,-3.3898,64322.0,474300.0,2434201.0,28072.0
NMTC,1.62,-2.4096,81096.0,290983.0,14751336.0,6271776.0
NPWR,1.93,6.0439,745571.0,822767.0,170767712.0,
NRDY,9.35,-2.2988,12474.0,46774.0,675354432.0,4383494.0
NRSN,0.5108,27.1912,4224384.0,330856.0,19290922.0,23870668.0
NTCL,1.86,3.3333,181494.0,99902.0,4017628.0,
NUWE,0.7809,6.2883,223486.0,3480468.0,2479462.0,
NVVE,1.18,2.6087,2484.0,1370293.0,1172676.0,852616.0
NWGL,1.27,23.301,5955977.0,3358846.0,36643516.0,9530154.0
NXB,2.21,-0.8969,24129.0,50658.0,55565800.0,9165591.0
NXGL,0.3165,-6.7472,93089.0,771532.0,3085135.0,7693635.0
NXL,5.06,-5.597,14418.0,8755.0,4196764.0,517047.0
NXXT,0.2207,2.0342,1241265.0,4646540.0,37126540.0,78034700.0
NYXH,1.62,-7.9545,1007997.0,379406.0,164981152.0,50881022.0
OBAI,0.3434,0.7038,255942.0,12606445.0,10293596.0,23343741.0
OCG,1.72,4.2424,185239.0,207130.0,3333896.0,
OFAL,0.78,14.9256,99676967.0,6440937.0,2056900.0,
OGI,1.155,-1.2821,443328.0,891008.0,166496352.0,94218002.0
OLB,0.2612,-5.0527,108236.0,294643.0,6274106.0,17187014.0
OLOX,0.855,-1.1903,465025.0,1062896.0,1418741.0,1627416.0
ONCO,1.02,38.0243,6663281.0,626093.0,4468132.0,
